draw_date,num1,num2,num3,num4,num5,special
2022-02-13,1,2,9,39,42,
2022-02-14,11,17,23,29,30,
2022-02-15,5,18,19,27,28,
2022-02-16,5,9,27,34,35,
2022-02-17,3,6,7,8,22,
2022-02-18,7,14,27,33,39,
2022-02-19,7,8,13,24,39,
2022-02-20,4,7,33,35,42,
2022-02-21,6,18,29,31,36,
2022-02-22,2,15,22,25,33,
2022-02-23,8,18,23,24,32,
2022-02-24,10,20,28,30,32,
2022-02-25,2,10,19,31,38,
2022-02-26,13,14,23,25,29,
2022-02-27,5,11,17,29,31,
2022-02-28,2,13,22,33,36,
2022-03-01,7,8,13,24,38,
2022-03-02,2,5,7,8,32,
2022-03-03,1,4,23,36,41,
2022-03-04,4,17,21,23,42,
2022-03-05,6,23,30,34,40,
2022-03-06,3,4,7,32,42,
2022-03-07,13,19,23,25,37,
2022-03-08,6,9,10,29,31,
2022-03-09,15,29,32,33,42,
2022-03-10,2,10,30,37,40,
2022-03-11,4,14,15,22,24,
2022-03-12,1,20,25,30,38,
2022-03-13,2,22,35,36,38,
2022-03-14,2,19,20,35,37,
2022-03-15,19,25,28,29,41,
2022-03-16,4,6,21,30,37,
2022-03-17,9,22,23,35,38,
2022-03-18,6,7,12,20,23,
2022-03-19,19,23,24,30,42,
2022-03-20,13,16,33,37,39,
2022-03-21,15,20,30,33,40,
2022-03-22,13,20,24,31,33,
2022-03-23,15,25,29,34,37,
2022-03-24,2,4,14,23,37,
2022-03-25,11,12,16,29,31,
2022-03-26,19,30,34,38,41,
2022-03-27,6,16,34,35,37,
2022-03-28,19,21,24,33,34,
2022-03-29,3,7,21,31,40,
2022-03-30,10,20,22,28,35,
2022-03-31,6,8,17,32,39,
2022-04-01,9,15,25,35,36,
2022-04-02,3,7,12,20,37,
2022-04-03,2,17,19,38,40,
2022-04-04,6,13,14,36,40,
2022-04-05,4,10,29,31,42,
2022-04-06,1,15,24,25,41,
2022-04-07,2,5,25,28,32,
2022-04-08,2,4,7,9,29,
2022-04-09,3,7,13,25,41,
2022-04-10,12,13,19,21,29,
2022-04-11,6,17,19,25,26,
2022-04-12,20,26,33,38,42,
2022-04-13,3,4,8,33,38,
2022-04-14,6,16,19,30,35,
2022-04-15,8,13,20,33,38,
2022-04-16,2,5,6,13,14,
2022-04-17,1,25,28,31,41,
2022-04-18,13,14,15,24,40,
2022-04-19,1,9,21,27,30,
2022-04-20,6,18,23,32,34,
2022-04-21,3,10,34,37,38,
2022-04-22,6,26,35,36,42,
2022-04-23,2,18,22,28,36,
2022-04-24,10,23,24,37,39,
2022-04-25,9,10,17,36,37,
2022-04-26,2,10,21,37,40,
2022-04-27,15,18,19,28,33,
2022-04-28,3,16,29,34,37,
2022-04-29,3,5,16,25,32,
2022-04-30,1,24,28,37,40,
2022-05-01,2,9,15,35,39,
2022-05-02,12,16,25,36,39,
2022-05-03,10,12,14,16,41,
2022-05-04,8,9,14,24,33,
2022-05-05,11,15,19,27,28,
2022-05-06,1,13,23,34,40,
2022-05-07,2,6,29,37,39,
2022-05-08,6,26,29,34,38,
2022-05-09,9,23,31,32,37,
2022-05-10,2,11,19,21,29,
2022-05-11,12,20,22,23,33,
2022-05-12,3,10,17,27,28,
2022-05-13,3,29,30,36,38,
2022-05-14,7,19,28,33,37,
2022-05-15,3,6,11,29,41,
2022-05-16,2,4,30,35,36,
2022-05-17,7,15,24,26,31,
2022-05-18,10,17,18,25,37,
2022-05-19,11,15,28,32,42,
2022-05-20,9,24,31,33,35,
2022-05-21,4,19,25,32,34,
2022-05-22,1,9,28,35,40,
2022-05-23,10,11,18,31,42,
2022-05-24,11,15,17,32,35,
2022-05-25,16,17,19,36,39,
2022-05-26,8,11,22,24,40,
2022-05-27,3,12,13,24,27,
2022-05-28,7,11,15,19,27,
2022-05-29,17,21,29,31,39,
2022-05-30,3,16,26,32,37,
2022-05-31,3,23,28,32,42,
2022-06-01,4,9,19,32,36,
2022-06-02,4,5,20,25,36,
2022-06-03,8,23,25,27,33,
2022-06-04,15,17,28,38,39,
2022-06-05,3,11,12,22,42,
2022-06-06,2,14,15,18,37,
2022-06-07,11,13,24,29,39,
2022-06-08,7,9,22,34,37,
2022-06-09,4,18,34,36,41,
2022-06-10,8,10,16,33,42,
2022-06-11,10,17,25,30,34,
2022-06-12,6,20,29,31,40,
2022-06-13,8,9,16,17,19,
2022-06-14,7,8,13,17,27,
2022-06-15,18,20,33,39,42,
2022-06-16,10,15,37,38,42,
2022-06-17,2,5,9,10,23,
2022-06-18,5,19,25,34,39,
2022-06-19,5,21,25,35,41,
2022-06-20,3,4,11,19,39,
2022-06-21,8,13,17,25,32,
2022-06-22,6,11,20,36,41,
2022-06-23,14,27,35,41,42,
2022-06-24,2,5,7,20,22,
2022-06-25,14,16,23,27,32,
2022-06-26,9,23,27,35,38,
2022-06-27,2,10,11,19,42,
2022-06-28,4,5,16,23,36,
2022-06-29,17,22,23,27,39,
2022-06-30,1,12,31,37,38,
2022-07-01,3,13,27,33,40,
2022-07-02,7,9,12,14,22,
2022-07-03,16,17,20,29,35,
2022-07-04,2,26,32,36,38,
2022-07-05,5,20,25,27,39,
2022-07-06,4,19,23,32,40,
2022-07-07,12,18,26,34,39,
2022-07-08,1,11,23,39,41,
2022-07-09,17,27,32,39,40,
2022-07-10,20,25,26,29,41,
2022-07-11,1,11,25,26,39,
2022-07-12,2,15,25,36,39,
2022-07-13,16,23,31,33,42,
2022-07-14,15,25,31,34,40,
2022-07-15,4,18,21,37,39,
2022-07-16,1,3,4,26,28,
2022-07-17,3,8,15,21,24,
2022-07-18,8,13,15,17,37,
2022-07-19,9,19,34,37,38,
2022-07-20,10,19,25,28,29,
2022-07-21,14,20,23,30,34,
2022-07-22,5,10,24,28,37,
2022-07-23,3,13,18,25,27,
2022-07-24,15,17,21,23,24,
2022-07-25,13,19,32,35,41,
2022-07-26,8,15,19,21,31,
2022-07-27,3,7,8,21,34,
2022-07-28,16,23,26,31,36,
2022-07-29,13,22,27,28,37,
2022-07-30,4,11,16,18,23,
2022-07-31,7,13,18,19,38,
2022-08-01,4,10,12,26,33,
2022-08-02,15,26,30,39,41,
2022-08-03,14,17,18,24,25,
2022-08-04,2,8,11,13,19,
2022-08-05,11,25,30,36,38,
2022-08-06,3,21,27,37,38,
2022-08-07,9,11,12,22,25,
2022-08-08,7,11,23,32,35,
2022-08-09,3,9,22,28,31,
2022-08-10,1,13,23,25,29,
2022-08-11,7,20,21,22,34,
2022-08-12,3,8,16,17,32,
2022-08-13,11,18,26,30,39,
2022-08-14,1,19,22,32,33,
2022-08-15,2,4,5,30,37,
2022-08-16,25,28,32,37,38,
2022-08-17,4,15,31,36,37,
2022-08-18,12,16,24,31,37,
2022-08-19,1,4,28,36,40,
2022-08-20,3,4,10,37,42,
2022-08-21,8,16,23,39,41,
2022-08-22,13,24,29,34,38,
2022-08-23,1,6,25,39,42,
2022-08-24,4,6,27,33,42,
2022-08-25,3,17,19,23,30,
2022-08-26,11,28,35,37,40,
2022-08-27,12,20,22,31,42,
2022-08-28,15,24,35,36,40,
2022-08-29,12,15,33,34,42,
2022-08-30,1,5,17,18,39,
2022-08-31,4,19,23,28,42,
2022-09-01,11,13,20,23,39,
2022-09-02,7,14,25,35,42,
2022-09-03,12,13,22,30,32,
2022-09-04,14,20,22,33,39,
2022-09-05,2,10,17,33,39,
2022-09-06,5,14,27,28,40,
2022-09-07,1,3,4,20,29,
2022-09-08,14,19,22,38,39,
2022-09-09,8,12,15,34,42,
2022-09-10,6,9,32,35,42,
2022-09-11,4,5,27,28,30,
2022-09-12,1,2,3,14,35,
2022-09-13,9,19,33,38,39,
2022-09-14,4,6,8,14,15,
2022-09-15,16,17,27,30,40,
2022-09-16,5,15,17,22,38,
2022-09-17,3,6,11,21,33,
2022-09-18,1,6,18,28,36,
2022-09-19,6,10,16,36,39,
2022-09-20,11,14,17,32,41,
2022-09-21,1,6,17,21,35,
2022-09-22,2,22,26,27,41,
2022-09-23,2,11,12,17,24,
2022-09-24,3,6,8,20,35,
2022-09-25,9,16,18,29,35,
2022-09-26,8,10,28,32,33,
2022-09-27,7,8,24,29,37,
2022-09-28,15,19,30,32,38,
2022-09-29,2,8,26,27,40,
2022-09-30,11,12,15,20,25,
2022-10-01,6,14,17,32,41,
2022-10-02,5,8,18,22,38,
2022-10-03,1,9,37,39,41,
2022-10-04,4,13,22,28,36,
2022-10-05,15,22,23,32,41,
2022-10-06,7,8,31,39,40,
2022-10-07,18,33,35,37,41,
2022-10-08,11,16,34,36,39,
2022-10-09,2,10,11,33,38,
2022-10-10,13,23,24,33,40,
2022-10-11,2,10,23,29,33,
2022-10-12,4,25,31,33,38,
2022-10-13,6,12,25,26,37,
2022-10-14,5,14,17,30,38,
2022-10-15,3,15,23,28,33,
2022-10-16,14,24,34,35,42,
2022-10-17,1,21,24,29,39,
2022-10-18,2,5,19,27,42,
2022-10-19,1,16,19,25,33,
2022-10-20,10,13,23,35,36,
2022-10-21,2,5,10,12,16,
2022-10-22,3,4,7,23,37,
2022-10-23,7,16,26,35,38,
2022-10-24,4,8,20,26,27,
2022-10-25,3,6,18,24,27,
2022-10-26,10,15,22,30,33,
2022-10-27,8,9,17,22,26,
2022-10-28,4,9,20,33,35,
2022-10-29,2,5,10,25,40,
2022-10-30,7,18,20,28,41,
2022-10-31,1,8,11,15,34,
2022-11-01,15,21,26,39,42,
2022-11-02,1,8,11,18,21,
2022-11-03,18,29,30,35,41,
2022-11-04,13,32,33,39,40,
2022-11-05,3,12,16,30,34,
2022-11-06,1,8,11,23,37,
2022-11-07,11,14,23,25,41,
2022-11-08,8,15,21,31,34,
2022-11-09,16,21,28,29,30,
2022-11-10,6,18,20,30,37,
2022-11-11,3,11,16,28,33,
2022-11-12,19,25,34,35,41,
2022-11-13,7,13,23,25,37,
2022-11-14,7,12,22,38,39,
2022-11-15,4,8,13,24,36,
2022-11-16,4,8,29,35,40,
2022-11-17,12,13,14,37,41,
2022-11-18,21,23,27,33,37,
2022-11-19,9,10,18,33,40,
2022-11-20,6,16,24,34,39,
2022-11-21,5,17,33,35,39,
2022-11-22,4,28,30,38,41,
2022-11-23,16,27,28,31,36,
2022-11-24,17,20,22,34,39,
2022-11-25,5,7,15,27,37,
2022-11-26,7,14,15,27,28,
2022-11-27,16,17,26,29,40,
2022-11-28,1,2,4,16,38,
2022-11-29,4,10,31,34,40,
2022-11-30,17,25,26,33,36,
2022-12-01,3,9,17,19,22,
2022-12-02,9,23,27,32,40,
2022-12-03,2,8,14,21,37,
2022-12-04,2,12,25,34,36,
2022-12-05,23,27,28,37,40,
2022-12-06,14,22,31,36,42,
2022-12-07,10,28,30,36,38,
2022-12-08,10,14,26,27,35,
2022-12-09,2,7,15,19,23,
2022-12-10,3,5,7,27,32,
2022-12-11,5,16,29,39,41,
2022-12-12,4,19,20,24,33,
2022-12-13,10,12,24,32,40,
2022-12-14,5,11,19,23,41,
2022-12-15,8,9,12,22,37,
2022-12-16,14,16,20,28,32,
2022-12-17,9,13,17,24,39,
2022-12-18,9,28,29,35,36,
2022-12-19,2,26,29,30,34,
2022-12-20,3,15,16,23,38,
2022-12-21,6,10,14,20,24,
2022-12-22,7,12,26,30,41,
2022-12-23,19,25,33,39,42,
2022-12-24,4,26,27,34,42,
2022-12-25,3,5,14,28,30,
2022-12-26,2,7,14,32,35,
2022-12-27,5,23,32,38,41,
2022-12-28,1,12,33,38,41,
2022-12-29,5,8,9,17,42,
2022-12-30,2,8,24,25,40,
2022-12-31,3,17,18,24,34,
2023-01-01,14,15,26,32,40,
2023-01-02,3,15,22,34,41,
2023-01-03,11,17,24,25,30,
2023-01-04,6,15,25,31,36,
2023-01-05,4,7,8,23,25,
2023-01-06,6,10,28,40,42,
2023-01-07,2,3,7,13,22,
2023-01-08,4,12,32,36,40,
2023-01-09,22,26,28,29,37,
2023-01-10,6,12,14,27,33,
2023-01-11,1,9,32,34,40,
2023-01-12,3,10,19,21,31,
2023-01-13,4,8,10,23,26,
2023-01-14,7,21,39,40,42,
2023-01-15,7,19,21,28,31,
2023-01-16,9,14,30,36,42,
2023-01-17,10,15,24,25,38,
2023-01-18,14,15,18,30,36,
2023-01-19,1,8,19,23,27,
2023-01-20,18,20,24,33,35,
2023-01-21,3,16,17,18,41,
2023-01-22,3,13,20,23,40,
2023-01-23,8,15,18,25,26,
2023-01-24,14,21,37,38,40,
2023-01-25,2,4,10,16,22,
2023-01-26,5,7,8,23,31,
2023-01-27,6,16,17,33,40,
2023-01-28,3,15,17,28,35,
2023-01-29,4,8,9,27,33,
2023-01-30,2,20,23,33,36,
2023-01-31,23,24,25,35,36,
2023-02-01,2,7,8,27,30,
2023-02-02,2,24,25,34,36,
2023-02-03,4,11,23,35,41,
2023-02-04,4,8,13,31,33,
2023-02-05,7,21,29,31,33,
2023-02-06,3,17,18,23,29,
2023-02-07,16,17,21,26,38,
2023-02-08,5,6,14,22,32,
2023-02-09,1,3,30,35,41,
2023-02-10,20,23,31,32,36,
2023-02-11,3,10,18,26,36,
2023-02-12,6,13,19,20,31,
2023-02-13,1,5,12,17,42,
2023-02-14,5,11,12,20,42,
2023-02-15,6,7,27,29,31,
2023-02-16,2,11,20,26,34,
2023-02-17,6,9,15,20,22,
2023-02-18,2,5,13,16,39,
2023-02-19,2,16,18,27,42,
2023-02-20,4,5,24,28,32,
2023-02-21,7,8,13,19,26,
2023-02-22,3,16,26,36,38,
2023-02-23,5,6,11,20,36,
2023-02-24,15,18,27,33,37,
2023-02-25,3,6,17,41,42,
2023-02-26,9,23,24,30,41,
2023-02-27,10,18,25,36,38,
2023-02-28,12,21,23,24,32,
2023-03-01,3,7,8,15,17,
2023-03-02,15,22,28,33,41,
2023-03-03,2,6,17,24,36,
2023-03-04,2,7,13,32,37,
2023-03-05,1,9,11,28,40,
2023-03-06,3,8,11,15,38,
2023-03-07,3,5,20,39,42,
2023-03-08,3,9,10,16,26,
2023-03-09,24,29,31,40,42,
2023-03-10,3,15,22,35,39,
2023-03-11,13,22,25,30,40,
2023-03-12,5,14,20,22,27,
2023-03-13,6,19,24,28,33,
2023-03-14,5,23,31,35,39,
2023-03-15,5,17,19,20,25,
2023-03-16,1,14,18,20,26,
2023-03-17,2,18,19,31,37,
2023-03-18,1,16,17,31,39,
2023-03-19,23,24,26,28,38,
2023-03-20,10,18,26,34,35,
2023-03-21,15,25,29,35,41,
2023-03-22,1,5,9,33,34,
2023-03-23,8,9,17,29,32,
2023-03-24,9,10,13,23,25,
2023-03-25,8,12,28,31,38,
2023-03-26,3,7,12,26,36,
2023-03-27,16,21,26,32,42,
2023-03-28,2,11,20,23,38,
2023-03-29,10,27,28,34,38,
2023-03-30,5,33,34,37,38,
2023-03-31,4,26,30,31,35,
2023-04-01,2,23,30,31,33,
2023-04-02,1,10,26,31,34,
2023-04-03,2,24,29,32,39,
2023-04-04,8,15,25,31,41,
2023-04-05,4,25,37,39,41,
2023-04-06,13,14,20,31,39,
2023-04-07,3,29,37,41,42,
2023-04-08,21,22,28,36,39,
2023-04-09,17,25,33,35,36,
2023-04-10,13,21,27,38,39,
2023-04-11,18,24,31,35,39,
2023-04-12,2,7,9,24,34,
2023-04-13,20,25,26,27,41,
2023-04-14,5,11,23,28,42,
2023-04-15,11,17,24,35,41,
2023-04-16,4,9,13,28,32,
2023-04-17,8,13,17,35,36,
2023-04-18,4,7,8,17,31,
2023-04-19,13,16,22,30,39,
2023-04-20,1,15,16,17,41,
2023-04-21,19,25,28,33,42,
2023-04-22,9,15,20,28,39,
2023-04-23,3,6,12,13,28,
2023-04-24,9,18,28,37,39,
2023-04-25,4,11,13,33,34,
2023-04-26,1,10,13,19,30,
2023-04-27,7,17,30,37,38,
2023-04-28,9,16,23,28,38,
2023-04-29,1,6,33,35,41,
2023-04-30,11,12,26,29,38,
2023-05-01,12,14,15,24,40,
2023-05-02,1,5,9,10,35,
2023-05-03,5,8,12,27,33,
2023-05-04,1,2,5,18,39,
2023-05-05,11,16,19,27,40,
2023-05-06,10,22,23,27,33,
2023-05-07,24,28,30,32,38,
2023-05-08,9,12,20,28,30,
2023-05-09,11,12,15,21,29,
2023-05-10,5,14,17,32,39,
2023-05-11,4,26,27,28,29,
2023-05-12,11,22,30,34,36,
2023-05-13,1,13,21,28,30,
2023-05-14,7,17,23,24,33,
2023-05-15,1,13,14,20,21,
2023-05-16,3,9,18,23,29,
2023-05-17,9,19,28,32,35,
2023-05-18,16,26,33,37,42,
2023-05-19,5,10,19,25,26,
2023-05-20,1,7,23,28,41,
2023-05-21,26,28,32,35,42,
2023-05-22,4,16,17,25,30,
2023-05-23,3,23,27,38,40,
2023-05-24,6,10,11,37,38,
2023-05-25,8,11,12,23,36,
2023-05-26,5,28,30,35,36,
2023-05-27,15,20,28,32,33,
2023-05-28,2,4,14,24,30,
2023-05-29,9,10,21,27,37,
2023-05-30,19,20,31,37,42,
2023-05-31,2,11,17,19,29,
2023-06-01,19,27,28,40,41,
2023-06-02,13,18,26,27,38,
2023-06-03,12,14,20,26,31,
2023-06-04,4,23,25,32,37,
2023-06-05,25,28,29,31,42,
2023-06-06,6,10,23,39,41,
2023-06-07,25,28,29,34,37,
2023-06-08,7,16,21,28,35,
2023-06-09,10,16,20,26,32,
2023-06-10,7,10,21,30,32,
2023-06-11,4,14,18,34,41,
2023-06-12,12,17,24,37,39,
2023-06-13,3,11,15,19,26,
2023-06-14,19,22,31,33,37,
2023-06-15,7,11,14,21,37,
2023-06-16,17,18,23,24,41,
2023-06-17,7,13,14,24,29,
2023-06-18,5,6,11,15,27,
2023-06-19,1,3,9,23,38,
2023-06-20,19,29,37,41,42,
2023-06-21,13,18,23,30,41,
2023-06-22,6,16,29,32,39,
2023-06-23,4,7,31,34,40,
2023-06-24,17,22,25,28,31,
2023-06-25,3,14,30,33,36,
2023-06-26,3,15,17,32,37,
2023-06-27,13,25,28,33,41,
2023-06-28,5,10,12,25,35,
2023-06-29,1,11,30,36,40,
2023-06-30,7,9,13,26,42,
2023-07-01,11,20,33,35,36,
2023-07-02,4,8,14,28,34,
2023-07-03,2,18,22,27,28,
2023-07-04,3,5,21,25,32,
2023-07-05,24,34,36,37,39,
2023-07-06,8,16,24,31,39,
2023-07-07,12,18,23,33,37,
2023-07-08,5,11,25,39,42,
2023-07-09,2,7,20,30,37,
2023-07-10,1,17,20,26,27,
2023-07-11,16,17,23,24,32,
2023-07-12,2,15,25,26,41,
2023-07-13,9,10,13,19,30,
2023-07-14,3,9,10,18,22,
2023-07-15,9,14,37,38,42,
2023-07-16,12,13,18,34,37,
2023-07-17,4,7,11,27,42,
2023-07-18,1,14,29,37,40,
2023-07-19,5,8,10,30,36,
2023-07-20,2,4,14,15,26,
2023-07-21,5,27,32,33,37,
2023-07-22,2,12,25,28,34,
2023-07-23,1,16,18,19,27,
2023-07-24,5,24,31,32,36,
2023-07-25,3,8,23,28,32,
2023-07-26,2,8,13,16,29,
2023-07-27,11,16,17,34,40,
2023-07-28,2,12,23,25,31,
2023-07-29,2,15,17,21,32,
2023-07-30,9,17,18,19,29,
2023-07-31,2,12,14,19,41,
2023-08-01,4,7,8,16,19,
2023-08-02,2,4,13,27,42,
2023-08-03,8,18,19,35,36,
2023-08-04,4,12,13,38,39,
2023-08-05,13,21,30,40,41,
2023-08-06,1,4,8,29,42,
2023-08-07,3,23,27,29,36,
2023-08-08,17,24,32,36,37,
2023-08-09,9,18,28,33,37,
2023-08-10,5,10,21,26,33,
2023-08-11,5,28,30,32,40,
2023-08-12,2,12,15,17,27,
2023-08-13,17,26,32,34,40,
2023-08-14,2,10,15,24,34,
2023-08-15,15,20,32,36,42,
2023-08-16,2,13,19,33,39,
2023-08-17,9,12,14,30,35,
2023-08-18,8,13,19,27,39,
2023-08-19,2,11,14,32,36,
2023-08-20,8,15,23,26,37,
2023-08-21,14,27,29,30,34,
2023-08-22,4,11,14,38,42,
2023-08-23,5,9,29,35,37,
2023-08-24,5,7,10,12,22,
2023-08-25,17,26,34,35,41,
2023-08-26,11,19,26,28,34,
2023-08-27,2,8,28,30,41,
2023-08-28,7,13,18,27,39,
2023-08-29,1,14,21,25,29,
2023-08-30,2,3,14,19,23,
2023-08-31,15,27,36,38,41,
2023-09-01,3,11,16,19,30,
2023-09-02,6,12,17,23,27,
2023-09-03,1,12,14,30,36,
2023-09-04,1,7,10,19,27,
2023-09-05,17,18,19,21,22,
2023-09-06,4,15,25,31,42,
2023-09-07,11,13,18,39,42,
2023-09-08,4,6,16,33,34,
2023-09-09,7,25,26,31,35,
2023-09-10,9,12,20,22,35,
2023-09-11,2,3,6,16,32,
2023-09-12,5,13,14,23,25,
2023-09-13,2,11,18,28,32,
2023-09-14,11,18,20,21,22,
2023-09-15,2,6,14,31,42,
2023-09-16,20,23,33,35,40,
2023-09-17,4,17,24,26,35,
2023-09-18,3,6,10,30,42,
2023-09-19,4,9,10,32,38,
2023-09-20,2,14,18,21,42,
2023-09-21,2,5,7,25,29,
2023-09-22,7,19,27,36,42,
2023-09-23,8,14,28,31,35,
2023-09-24,7,8,11,12,39,
2023-09-25,3,11,20,23,27,
2023-09-26,14,17,19,21,30,
2023-09-27,4,5,15,40,41,
2023-09-28,5,8,15,30,40,
2023-09-29,13,15,23,34,39,
2023-09-30,6,11,20,22,29,
2023-10-01,4,12,13,27,36,
2023-10-02,8,11,14,17,40,
2023-10-03,1,2,10,22,30,
2023-10-04,3,4,10,20,28,
2023-10-05,1,10,18,24,37,
2023-10-06,3,15,19,32,35,
2023-10-07,24,32,38,40,42,
2023-10-08,13,14,15,23,28,
2023-10-09,17,22,30,40,41,
2023-10-10,1,5,12,22,23,
2023-10-11,17,18,26,32,36,
2023-10-12,9,18,20,23,32,
2023-10-13,9,15,16,22,29,
2023-10-14,14,33,38,39,40,
2023-10-15,7,11,17,21,35,
2023-10-16,7,17,30,33,37,
2023-10-17,3,7,10,16,31,
2023-10-18,21,28,29,30,39,
2023-10-19,24,25,32,33,34,
2023-10-20,5,12,22,35,37,
2023-10-21,3,17,25,35,41,
2023-10-22,4,14,26,27,33,
2023-10-23,3,4,19,28,30,
2023-10-24,6,13,21,22,29,
2023-10-25,11,18,27,34,38,
2023-10-26,5,15,17,30,32,
2023-10-27,3,10,11,31,39,
2023-10-28,15,24,25,27,38,
2023-10-29,13,17,22,23,27,
2023-10-30,9,15,29,35,41,
2023-10-31,15,20,25,30,35,
2023-11-01,6,8,15,17,35,
2023-11-02,14,22,31,36,37,
2023-11-03,14,18,33,37,38,
2023-11-04,3,4,18,37,42,
2023-11-05,17,18,23,26,30,
2023-11-06,27,33,34,35,39,
2023-11-07,2,20,24,32,38,
2023-11-08,13,15,31,32,34,
2023-11-09,12,25,28,34,39,
2023-11-10,2,9,12,13,31,
2023-11-11,5,10,20,22,32,
2023-11-12,1,4,14,19,41,
2023-11-13,1,14,17,34,35,
2023-11-14,20,22,34,36,40,
2023-11-15,3,4,18,28,29,
2023-11-16,16,25,32,33,41,
2023-11-17,17,21,24,28,35,
2023-11-18,5,12,23,24,26,
2023-11-19,5,9,29,30,32,
2023-11-20,7,16,25,31,38,
2023-11-21,21,29,32,33,37,
2023-11-22,21,25,29,39,40,
2023-11-23,8,12,13,35,39,
2023-11-24,28,29,33,34,42,
2023-11-25,3,8,19,31,36,
2023-11-26,7,20,29,35,41,
2023-11-27,4,6,15,33,36,
2023-11-28,5,6,19,31,34,
2023-11-29,8,19,31,37,38,
2023-11-30,2,3,10,14,32,
2023-12-01,14,18,23,31,33,
2023-12-02,2,6,17,27,39,
2023-12-03,3,18,19,23,40,
2023-12-04,12,17,23,33,35,
2023-12-05,11,15,31,37,38,
2023-12-06,3,10,13,19,27,
2023-12-07,15,36,37,39,42,
2023-12-08,3,9,13,25,34,
2023-12-09,11,16,17,34,35,
2023-12-10,11,13,22,26,36,
2023-12-11,5,10,19,21,37,
2023-12-12,4,22,30,31,38,
2023-12-13,3,7,16,18,40,
2023-12-14,4,6,10,17,33,
2023-12-15,9,11,20,36,41,
2023-12-16,1,10,22,30,36,
2023-12-17,17,25,37,38,40,
2023-12-18,2,15,17,23,27,
2023-12-19,2,6,15,37,39,
2023-12-20,14,15,18,26,35,
2023-12-21,1,9,17,18,23,
2023-12-22,1,8,14,20,35,
2023-12-23,2,5,23,31,42,
2023-12-24,10,14,15,28,36,
2023-12-25,3,5,21,23,37,
2023-12-26,6,15,18,24,39,
2023-12-27,1,12,13,34,39,
2023-12-28,3,7,8,12,28,
2023-12-29,21,31,35,36,39,
2023-12-30,16,19,23,35,40,
2023-12-31,5,10,12,25,32,
2024-01-01,4,16,24,25,26,
2024-01-02,1,15,19,36,40,
2024-01-03,2,12,26,28,41,
2024-01-04,21,25,27,30,38,
2024-01-05,2,8,28,29,36,
2024-01-06,1,14,24,36,41,
2024-01-07,5,6,7,31,37,
2024-01-08,3,4,14,33,36,
2024-01-09,8,11,34,36,38,
2024-01-10,2,21,28,36,41,
2024-01-11,11,17,20,26,33,
2024-01-12,5,21,22,33,39,
2024-01-13,10,13,15,33,38,
2024-01-14,2,4,24,32,34,
2024-01-15,1,4,22,32,33,
2024-01-16,6,20,21,29,32,
2024-01-17,3,5,13,15,25,
2024-01-18,6,8,24,27,38,
2024-01-19,2,38,39,41,42,
2024-01-20,1,6,27,37,41,
2024-01-21,11,14,23,37,38,
2024-01-22,8,22,24,29,39,
2024-01-23,2,8,22,26,29,
2024-01-24,8,9,13,29,38,
2024-01-25,1,9,13,24,36,
2024-01-26,4,6,10,18,40,
2024-01-27,5,11,20,31,42,
2024-01-28,5,13,15,33,34,
2024-01-29,4,5,17,27,38,
2024-01-30,11,21,24,37,41,
2024-01-31,2,11,16,22,38,
2024-02-01,15,23,24,27,37,
2024-02-02,11,21,24,32,38,
2024-02-03,1,29,35,38,39,
2024-02-04,5,9,28,31,36,
2024-02-05,7,11,18,35,42,
2024-02-06,19,26,28,32,39,
2024-02-07,2,4,31,37,40,
2024-02-08,3,23,27,35,42,
2024-02-09,2,9,19,26,28,
2024-02-10,1,3,12,13,25,
2024-02-11,13,16,19,24,31,
2024-02-12,4,7,13,19,29,
2024-02-13,2,4,16,19,42,
2024-02-14,12,20,29,35,37,
2024-02-15,3,9,14,16,29,
2024-02-16,11,27,37,38,42,
2024-02-17,1,18,23,40,42,
2024-02-18,6,11,14,28,33,
2024-02-19,5,6,12,21,33,
2024-02-20,11,13,19,28,30,
2024-02-21,6,8,15,24,39,
2024-02-22,15,18,19,36,37,
2024-02-23,6,8,29,35,42,
2024-02-24,2,11,22,39,41,
2024-02-25,1,9,11,23,27,
2024-02-26,4,21,29,37,41,
2024-02-27,1,4,7,23,27,
2024-02-28,11,19,29,34,41,
2024-02-29,2,8,9,17,18,
2024-03-01,4,5,7,26,35,
2024-03-02,2,5,17,25,30,
2024-03-03,5,7,11,27,31,
2024-03-04,8,19,29,39,41,
2024-03-05,3,11,23,24,25,
2024-03-06,3,8,11,31,39,
2024-03-07,11,17,18,20,42,
2024-03-08,20,25,32,36,38,
2024-03-09,7,10,11,30,34,
2024-03-10,4,16,17,32,33,
2024-03-11,5,21,22,27,39,
2024-03-12,21,25,30,32,38,
2024-03-13,19,30,31,33,40,
2024-03-14,12,13,25,35,38,
2024-03-15,16,23,25,35,41,
2024-03-16,1,12,30,39,40,
2024-03-17,4,6,9,18,29,
2024-03-18,2,7,24,30,32,
2024-03-19,5,9,29,33,35,
2024-03-20,2,24,34,35,39,
2024-03-21,8,25,26,36,42,
2024-03-22,6,17,24,35,41,
2024-03-23,1,11,13,36,38,
2024-03-24,1,7,8,34,38,
2024-03-25,2,5,22,30,36,
2024-03-26,10,12,23,33,38,
2024-03-27,6,7,20,23,38,
2024-03-28,2,13,24,39,41,
2024-03-29,1,4,15,22,23,
