page,x,y,kind,text
1,422,352,session,"M"
1,422,328,session,"M"
1,422,304,session,"M"
1,422,279,session,"M"
1,422,255,session,"M"
1,422,231,session,"M"
1,422,207,session,"M"
1,422,182,session,"M"
1,422,158,session,"M"
1,422,134,session,"M"
1,422,110,session,"M"
1,422,85,session,"M"
1,422,61,session,"M"
1,424,679,session,"E"
1,424,655,session,"E"
1,424,631,session,"E"
1,424,607,session,"E"
1,424,582,session,"E"
1,424,558,session,"E"
1,424,534,session,"E"
1,424,510,session,"E"
1,424,485,session,"E"
1,424,461,session,"E"
1,424,437,session,"E"
1,424,413,session,"E"
1,424,388,session,"E"
1,424,364,session,"E"
1,424,340,session,"E"
1,424,316,session,"E"
1,424,291,session,"E"
1,424,267,session,"E"
1,424,243,session,"E"
1,424,219,session,"E"
1,424,194,session,"E"
1,424,170,session,"E"
1,424,146,session,"E"
1,424,122,session,"E"
1,424,97,session,"E"
1,424,73,session,"E"
1,424,49,session,"E"
1,437,679,digit,"3"
1,437,667,digit,"1"
1,437,655,digit,"4"
1,437,643,digit,"2"
1,437,631,digit,"0"
1,437,619,digit,"8"
1,437,607,digit,"0"
1,437,594,digit,"6"
1,437,582,digit,"0"
1,437,570,digit,"5"
1,437,558,digit,"5"
1,437,546,digit,"4"
1,437,534,digit,"9"
1,437,522,digit,"6"
1,437,510,digit,"2"
1,437,497,digit,"2"
1,437,485,digit,"7"
1,437,473,digit,"3"
1,437,461,digit,"4"
1,437,449,digit,"9"
1,437,437,digit,"5"
1,437,425,digit,"1"
1,437,413,digit,"7"
1,437,401,digit,"7"
1,437,388,digit,"3"
1,437,376,digit,"4"
1,437,364,digit,"3"
1,437,352,digit,"4"
1,437,340,digit,"7"
1,437,328,digit,"9"
1,437,316,digit,"5"
1,437,304,digit,"6"
1,437,291,digit,"3"
1,437,279,digit,"0"
1,437,267,digit,"4"
1,437,255,digit,"3"
1,437,243,digit,"7"
1,437,231,digit,"0"
1,437,219,digit,"7"
1,437,207,digit,"7"
1,437,194,digit,"9"
1,437,182,digit,"8"
1,437,170,digit,"8"
1,437,158,digit,"3"
1,437,146,digit,"1"
1,437,134,digit,"3"
1,437,122,digit,"1"
1,437,110,digit,"0"
1,437,98,digit,"0"
1,437,85,digit,"6"
1,437,73,digit,"7"
1,437,61,digit,"0"
1,437,49,digit,"9"
1,453,679,digit,"6"
1,453,667,digit,"5"
1,453,655,digit,"1"
1,453,643,digit,"3"
1,453,631,digit,"7"
1,453,619,digit,"3"
1,453,607,digit,"5"
1,453,594,digit,"3"
1,453,582,digit,"6"
1,453,570,digit,"4"
1,453,558,digit,"2"
1,453,546,digit,"5"
1,453,534,digit,"2"
1,453,522,digit,"8"
1,453,510,digit,"0"
1,453,497,digit,"2"
1,453,485,digit,"2"
1,453,473,digit,"0"
1,453,461,digit,"1"
1,453,449,digit,"3"
1,453,437,digit,"2"
1,453,425,digit,"6"
1,453,413,digit,"1"
1,453,401,digit,"4"
1,453,388,digit,"2"
1,453,376,digit,"6"
1,453,364,digit,"7"
1,453,352,digit,"3"
1,453,340,digit,"8"
1,453,328,digit,"0"
1,453,316,digit,"1"
1,453,304,digit,"8"
1,453,291,digit,"5"
1,453,279,digit,"2"
1,453,267,digit,"4"
1,453,255,digit,"7"
1,453,243,digit,"7"
1,453,231,digit,"6"
1,453,219,digit,"6"
1,453,207,digit,"1"
1,453,194,digit,"5"
1,453,182,digit,"8"
1,453,170,digit,"5"
1,453,158,digit,"8"
1,453,146,digit,"8"
1,453,134,digit,"9"
1,453,122,digit,"2"
1,453,110,digit,"2"
1,453,98,digit,"5"
1,453,85,digit,"3"
1,453,73,digit,"7"
1,453,61,digit,"5"
1,453,49,digit,"6"
1,470,679,digit,"3"
1,470,667,digit,"5"
1,470,655,digit,"7"
1,470,643,digit,"5"
1,470,631,digit,"6"
1,470,619,digit,"9"
1,470,607,digit,"6"
1,470,594,digit,"6"
1,470,582,digit,"7"
1,470,570,digit,"3"
1,470,558,digit,"5"
1,470,546,digit,"6"
1,470,534,digit,"5"
1,470,522,digit,"8"
1,470,510,digit,"7"
1,470,497,digit,"2"
1,470,485,digit,"3"
1,470,473,digit,"9"
1,470,461,digit,"0"
1,470,449,digit,"6"
1,470,437,digit,"2"
1,470,425,digit,"7"
1,470,413,digit,"1"
1,470,401,digit,"1"
1,470,388,digit,"3"
1,470,376,digit,"7"
1,470,364,digit,"5"
1,470,352,digit,"9"
1,470,340,digit,"6"
1,470,328,digit,"1"
1,470,316,digit,"5"
1,470,304,digit,"5"
1,470,291,digit,"5"
1,470,279,digit,"2"
1,470,267,digit,"7"
1,470,255,digit,"3"
1,470,243,digit,"1"
1,470,231,digit,"3"
1,470,219,digit,"7"
1,470,207,digit,"7"
1,470,194,digit,"5"
1,470,182,digit,"9"
1,470,170,digit,"3"
1,470,158,digit,"8"
1,470,146,digit,"3"
1,470,134,digit,"5"
1,470,122,digit,"4"
1,470,110,digit,"5"
1,470,98,digit,"2"
1,470,85,digit,"5"
1,470,73,digit,"1"
1,470,61,digit,"4"
1,470,49,digit,"8"
1,486,679,digit,"0"
1,486,667,digit,"8"
1,486,655,digit,"9"
1,486,643,digit,"3"
1,486,631,digit,"5"
1,486,619,digit,"2"
1,486,607,digit,"1"
1,486,594,digit,"4"
1,486,582,digit,"9"
1,486,570,digit,"7"
1,486,558,digit,"5"
1,486,546,digit,"7"
1,486,534,digit,"3"
1,486,522,digit,"0"
1,486,510,digit,"0"
1,486,497,digit,"6"
1,486,485,digit,"4"
1,486,473,digit,"9"
1,486,461,digit,"6"
1,486,449,digit,"8"
1,486,437,digit,"1"
1,486,425,digit,"7"
1,486,413,digit,"8"
1,486,401,digit,"6"
1,486,388,digit,"4"
1,486,376,digit,"8"
1,486,364,digit,"6"
1,486,352,digit,"3"
1,486,340,digit,"6"
1,486,328,digit,"7"
1,486,316,digit,"1"
1,486,304,digit,"6"
1,486,291,digit,"7"
1,486,279,digit,"2"
1,486,267,digit,"3"
1,486,255,digit,"4"
1,486,243,digit,"1"
1,486,231,digit,"8"
1,486,219,digit,"1"
1,486,207,digit,"1"
1,486,194,digit,"3"
1,486,182,digit,"9"
1,486,170,digit,"4"
1,486,158,digit,"6"
1,486,146,digit,"2"
1,486,134,digit,"7"
1,486,122,digit,"8"
1,486,110,digit,"9"
1,486,98,digit,"8"
1,486,85,digit,"0"
1,486,73,digit,"3"
1,486,61,digit,"9"
1,486,49,digit,"3"
1,503,679,digit,"1"
1,503,667,digit,"8"
1,503,655,digit,"6"
1,503,643,digit,"9"
1,503,631,digit,"2"
1,503,619,digit,"3"
1,503,606,digit,"1"
1,503,594,digit,"0"
1,503,582,digit,"3"
1,503,570,digit,"0"
1,503,558,digit,"0"
1,503,546,digit,"1"
1,503,534,digit,"3"
1,503,522,digit,"6"
1,503,509,digit,"8"
1,503,497,digit,"9"
1,503,485,digit,"9"
1,503,473,digit,"6"
1,503,461,digit,"1"
1,503,449,digit,"0"
1,503,437,digit,"2"
1,503,425,digit,"5"
1,503,413,digit,"0"
1,503,400,digit,"2"
1,503,388,digit,"8"
1,503,376,digit,"9"
1,503,364,digit,"5"
1,503,352,digit,"7"
1,503,340,digit,"9"
1,503,328,digit,"1"
1,503,316,digit,"8"
1,503,303,digit,"6"
1,503,291,digit,"1"
1,503,279,digit,"7"
1,503,267,digit,"9"
1,503,255,digit,"6"
1,503,243,digit,"0"
1,503,231,digit,"2"
1,503,219,digit,"6"
1,503,206,digit,"2"
1,503,194,digit,"9"
1,503,182,digit,"1"
1,503,170,digit,"1"
1,503,158,digit,"5"
1,503,146,digit,"1"
1,503,134,digit,"8"
1,503,122,digit,"3"
1,503,110,digit,"8"
1,503,97,digit,"2"
1,503,85,digit,"0"
1,503,73,digit,"7"
1,503,61,digit,"9"
1,503,49,digit,"0"
1,515,679,fbtag,"FB"
1,515,667,fbtag,"FB"
1,515,655,fbtag,"FB"
1,515,643,fbtag,"FB"
1,515,631,fbtag,"FB"
1,515,619,fbtag,"FB"
1,515,607,fbtag,"FB"
1,515,595,fbtag,"FB"
1,515,582,fbtag,"FB"
1,515,570,fbtag,"FB"
1,515,558,fbtag,"FB"
1,515,546,fbtag,"FB"
1,515,534,fbtag,"FB"
1,515,522,fbtag,"FB"
1,515,510,fbtag,"FB"
1,515,498,fbtag,"FB"
1,515,485,fbtag,"FB"
1,515,473,fbtag,"FB"
1,515,461,fbtag,"FB"
1,515,449,fbtag,"FB"
1,515,437,fbtag,"FB"
1,515,425,fbtag,"FB"
1,515,413,fbtag,"FB"
1,515,401,fbtag,"FB"
1,515,389,fbtag,"FB"
1,515,376,fbtag,"FB"
1,515,364,fbtag,"FB"
1,515,352,fbtag,"FB"
1,515,340,fbtag,"FB"
1,515,328,fbtag,"FB"
1,515,316,fbtag,"FB"
1,515,304,fbtag,"FB"
1,515,292,fbtag,"FB"
1,515,279,fbtag,"FB"
1,515,267,fbtag,"FB"
1,515,255,fbtag,"FB"
1,515,243,fbtag,"FB"
1,515,231,fbtag,"FB"
1,515,219,fbtag,"FB"
1,515,207,fbtag,"FB"
1,515,195,fbtag,"FB"
1,515,182,fbtag,"FB"
1,515,170,fbtag,"FB"
1,515,158,fbtag,"FB"
1,515,146,fbtag,"FB"
1,515,134,fbtag,"FB"
1,515,122,fbtag,"FB"
1,515,110,fbtag,"FB"
1,515,98,fbtag,"FB"
1,515,86,fbtag,"FB"
1,515,73,fbtag,"FB"
1,515,61,fbtag,"FB"
1,515,49,fbtag,"FB"
1,530,680,digit,"8"
1,530,668,digit,"8"
1,530,656,digit,"8"
1,530,643,digit,"4"
1,530,631,digit,"6"
1,530,619,digit,"1"
1,530,607,digit,"9"
1,530,595,digit,"7"
1,530,583,digit,"9"
1,530,571,digit,"5"
1,530,559,digit,"3"
1,530,546,digit,"2"
1,530,534,digit,"0"
1,530,522,digit,"5"
1,530,510,digit,"8"
1,530,498,digit,"2"
1,530,486,digit,"8"
1,530,474,digit,"1"
1,530,462,digit,"6"
1,530,450,digit,"7"
1,530,437,digit,"4"
1,530,425,digit,"4"
1,530,413,digit,"2"
1,530,401,digit,"7"
1,530,389,digit,"2"
1,530,377,digit,"8"
1,530,365,digit,"6"
1,530,353,digit,"8"
1,530,340,digit,"1"
1,530,328,digit,"6"
1,530,316,digit,"6"
1,530,304,digit,"6"
1,530,292,digit,"7"
1,530,280,digit,"5"
1,530,268,digit,"0"
1,530,256,digit,"8"
1,530,243,digit,"3"
1,530,231,digit,"0"
1,530,219,digit,"5"
1,530,207,digit,"6"
1,530,195,digit,"0"
1,530,183,digit,"6"
1,530,171,digit,"8"
1,530,159,digit,"0"
1,530,147,digit,"2"
1,530,134,digit,"2"
1,530,122,digit,"3"
1,530,110,digit,"8"
1,530,98,digit,"9"
1,530,86,digit,"1"
1,530,74,digit,"0"
1,530,62,digit,"0"
1,530,50,digit,"3"
2,14,679,date,"07/27/25"
2,14,667,date,"07/26/25"
2,14,655,date,"07/26/25"
2,14,643,date,"07/25/25"
2,14,631,date,"07/25/25"
2,14,619,date,"07/24/25"
2,14,607,date,"07/24/25"
2,14,594,date,"07/23/25"
2,14,582,date,"07/23/25"
2,14,570,date,"07/22/25"
2,14,558,date,"07/22/25"
2,14,546,date,"07/21/25"
2,14,534,date,"07/21/25"
2,14,522,date,"07/20/25"
2,14,510,date,"07/20/25"
2,14,497,date,"07/19/25"
2,14,485,date,"07/19/25"
2,14,473,date,"07/18/25"
2,14,461,date,"07/18/25"
2,14,449,date,"07/17/25"
2,14,437,date,"07/17/25"
2,14,425,date,"07/16/25"
2,14,413,date,"07/16/25"
2,14,401,date,"07/15/25"
2,14,388,date,"07/15/25"
2,14,376,date,"07/14/25"
2,14,364,date,"07/14/25"
2,14,352,date,"07/13/25"
2,14,340,date,"07/13/25"
2,14,328,date,"07/12/25"
2,14,316,date,"07/12/25"
2,14,304,date,"07/11/25"
2,14,291,date,"07/11/25"
2,14,279,date,"07/10/25"
2,14,267,date,"07/10/25"
2,14,255,date,"07/09/25"
2,14,243,date,"07/09/25"
2,14,231,date,"07/08/25"
2,14,219,date,"07/08/25"
2,14,207,date,"07/07/25"
2,14,194,date,"07/07/25"
2,14,182,date,"07/06/25"
2,14,170,date,"07/06/25"
2,14,158,date,"07/05/25"
2,14,146,date,"07/05/25"
2,14,134,date,"07/04/25"
2,14,122,date,"07/04/25"
2,14,110,date,"07/03/25"
2,14,98,date,"07/03/25"
2,14,85,date,"07/02/25"
2,14,73,date,"07/02/25"
2,14,61,date,"07/01/25"
2,14,49,date,"07/01/25"
2,15,728,noise,"numbers in the official record of the Florida Lottery shall be controlling."
2,15,751,date,"15-OCT-2025"
2,56,679,session,"M"
2,56,655,session,"M"
2,56,631,session,"M"
2,56,607,session,"M"
2,56,582,session,"M"
2,56,558,session,"M"
2,56,534,session,"M"
2,56,510,session,"M"
2,56,485,session,"M"
2,56,461,session,"M"
2,56,437,session,"M"
2,56,413,session,"M"
2,56,388,session,"M"
2,56,364,session,"M"
2,56,340,session,"M"
2,56,316,session,"M"
2,56,291,session,"M"
2,56,267,session,"M"
2,56,243,session,"M"
2,56,219,session,"M"
2,56,194,session,"M"
2,56,170,session,"M"
2,56,146,session,"M"
2,56,122,session,"M"
2,56,97,session,"M"
2,56,73,session,"M"
2,56,49,session,"M"
2,58,667,session,"E"
2,58,643,session,"E"
2,58,619,session,"E"
2,58,594,session,"E"
2,58,570,session,"E"
2,58,546,session,"E"
2,58,522,session,"E"
2,58,497,session,"E"
2,58,473,session,"E"
2,58,449,session,"E"
2,58,425,session,"E"
2,58,400,session,"E"
2,58,376,session,"E"
2,58,352,session,"E"
2,58,328,session,"E"
2,58,304,session,"E"
2,58,279,session,"E"
2,58,255,session,"E"
2,58,231,session,"E"
2,58,207,session,"E"
2,58,182,session,"E"
2,58,158,session,"E"
2,58,134,session,"E"
2,58,110,session,"E"
2,58,85,session,"E"
2,58,61,session,"E"
2,71,679,digit,"8"
2,71,667,digit,"1"
2,71,655,digit,"8"
2,71,643,digit,"0"
2,71,631,digit,"5"
2,71,619,digit,"5"
2,71,607,digit,"7"
2,71,594,digit,"7"
2,71,582,digit,"9"
2,71,570,digit,"8"
2,71,558,digit,"9"
2,71,546,digit,"0"
2,71,534,digit,"8"
2,71,522,digit,"7"
2,71,510,digit,"7"
2,71,497,digit,"7"
2,71,485,digit,"5"
2,71,473,digit,"4"
2,71,461,digit,"8"
2,71,449,digit,"5"
2,71,437,digit,"2"
2,71,425,digit,"0"
2,71,413,digit,"7"
2,71,401,digit,"5"
2,71,388,digit,"6"
2,71,376,digit,"1"
2,71,364,digit,"6"
2,71,352,digit,"7"
2,71,340,digit,"7"
2,71,328,digit,"7"
2,71,316,digit,"7"
2,71,304,digit,"2"
2,71,291,digit,"4"
2,71,279,digit,"3"
2,71,267,digit,"3"
2,71,255,digit,"3"
2,71,243,digit,"9"
2,71,231,digit,"1"
2,71,219,digit,"8"
2,71,207,digit,"5"
2,71,194,digit,"4"
2,71,182,digit,"6"
2,71,170,digit,"9"
2,71,158,digit,"8"
2,71,146,digit,"5"
2,71,134,digit,"7"
2,71,122,digit,"7"
2,71,110,digit,"0"
2,71,98,digit,"8"
2,71,85,digit,"1"
2,71,73,digit,"9"
2,71,61,digit,"7"
2,71,49,digit,"6"
2,87,679,digit,"3"
2,87,667,digit,"0"
2,87,655,digit,"7"
2,87,643,digit,"1"
2,87,631,digit,"0"
2,87,619,digit,"4"
2,87,607,digit,"8"
2,87,594,digit,"3"
2,87,582,digit,"5"
2,87,570,digit,"8"
2,87,558,digit,"4"
2,87,546,digit,"6"
2,87,534,digit,"3"
2,87,522,digit,"3"
2,87,510,digit,"4"
2,87,497,digit,"4"
2,87,485,digit,"9"
2,87,473,digit,"9"
2,87,461,digit,"5"
2,87,449,digit,"5"
2,87,437,digit,"0"
2,87,425,digit,"6"
2,87,413,digit,"7"
2,87,401,digit,"2"
2,87,388,digit,"7"
2,87,376,digit,"5"
2,87,364,digit,"6"
2,87,352,digit,"6"
2,87,340,digit,"0"
2,87,328,digit,"1"
2,87,316,digit,"1"
2,87,304,digit,"7"
2,87,291,digit,"8"
2,87,279,digit,"3"
2,87,267,digit,"5"
2,87,255,digit,"9"
2,87,243,digit,"8"
2,87,231,digit,"5"
2,87,219,digit,"8"
2,87,207,digit,"9"
2,87,194,digit,"0"
2,87,182,digit,"8"
2,87,170,digit,"2"
2,87,158,digit,"1"
2,87,146,digit,"5"
2,87,134,digit,"4"
2,87,122,digit,"5"
2,87,110,digit,"0"
2,87,98,digit,"1"
2,87,85,digit,"1"
2,87,73,digit,"3"
2,87,61,digit,"6"
2,87,49,digit,"3"
2,104,679,digit,"8"
2,104,667,digit,"9"
2,104,655,digit,"5"
2,104,643,digit,"8"
2,104,631,digit,"0"
2,104,619,digit,"3"
2,104,607,digit,"4"
2,104,594,digit,"7"
2,104,582,digit,"7"
2,104,570,digit,"8"
2,104,558,digit,"3"
2,104,546,digit,"2"
2,104,534,digit,"4"
2,104,522,digit,"7"
2,104,510,digit,"2"
2,104,497,digit,"5"
2,104,485,digit,"8"
2,104,473,digit,"6"
2,104,461,digit,"7"
2,104,449,digit,"7"
2,104,437,digit,"2"
2,104,425,digit,"1"
2,104,413,digit,"9"
2,104,401,digit,"9"
2,104,388,digit,"3"
2,104,376,digit,"5"
2,104,364,digit,"4"
2,104,352,digit,"9"
2,104,340,digit,"3"
2,104,328,digit,"9"
2,104,316,digit,"5"
2,104,304,digit,"3"
2,104,291,digit,"5"
2,104,279,digit,"8"
2,104,267,digit,"8"
2,104,255,digit,"8"
2,104,243,digit,"8"
2,104,231,digit,"4"
2,104,219,digit,"1"
2,104,207,digit,"1"
2,104,194,digit,"9"
2,104,182,digit,"5"
2,104,170,digit,"3"
2,104,158,digit,"2"
2,104,146,digit,"8"
2,104,134,digit,"8"
2,104,122,digit,"0"
2,104,110,digit,"6"
2,104,98,digit,"5"
2,104,85,digit,"9"
2,104,73,digit,"5"
2,104,61,digit,"4"
2,104,49,digit,"5"
2,120,679,digit,"9"
2,120,667,digit,"7"
2,120,655,digit,"3"
2,120,643,digit,"0"
2,120,631,digit,"7"
2,120,619,digit,"1"
2,120,607,digit,"4"
2,120,594,digit,"9"
2,120,582,digit,"8"
2,120,570,digit,"3"
2,120,558,digit,"5"
2,120,546,digit,"8"
2,120,534,digit,"3"
2,120,522,digit,"5"
2,120,510,digit,"5"
2,120,497,digit,"2"
2,120,485,digit,"9"
2,120,473,digit,"5"
2,120,461,digit,"1"
2,120,449,digit,"2"
2,120,437,digit,"6"
2,120,425,digit,"5"
2,120,413,digit,"2"
2,120,401,digit,"5"
2,120,388,digit,"5"
2,120,376,digit,"3"
2,120,364,digit,"0"
2,120,352,digit,"6"
2,120,340,digit,"1"
2,120,328,digit,"8"
2,120,316,digit,"9"
2,120,304,digit,"6"
2,120,291,digit,"5"
2,120,279,digit,"9"
2,120,267,digit,"6"
2,120,255,digit,"8"
2,120,243,digit,"4"
2,120,231,digit,"8"
2,120,219,digit,"3"
2,120,207,digit,"7"
2,120,194,digit,"1"
2,120,182,digit,"8"
2,120,170,digit,"5"
2,120,158,digit,"3"
2,120,146,digit,"4"
2,120,134,digit,"3"
2,120,122,digit,"4"
2,120,110,digit,"1"
2,120,98,digit,"0"
2,120,85,digit,"7"
2,120,73,digit,"3"
2,120,61,digit,"0"
2,120,49,digit,"3"
2,137,679,digit,"3"
2,137,667,digit,"5"
2,137,655,digit,"7"
2,137,643,digit,"2"
2,137,631,digit,"5"
2,137,619,digit,"4"
2,137,606,digit,"2"
2,137,594,digit,"0"
2,137,582,digit,"0"
2,137,570,digit,"5"
2,137,558,digit,"1"
2,137,546,digit,"5"
2,137,534,digit,"1"
2,137,522,digit,"8"
2,137,509,digit,"4"
2,137,497,digit,"4"
2,137,485,digit,"0"
2,137,473,digit,"2"
2,137,461,digit,"2"
2,137,449,digit,"1"
2,137,437,digit,"8"
2,137,425,digit,"9"
2,137,413,digit,"8"
2,137,400,digit,"7"
2,137,388,digit,"2"
2,137,376,digit,"5"
2,137,364,digit,"2"
2,137,352,digit,"7"
2,137,340,digit,"4"
2,137,328,digit,"9"
2,137,316,digit,"9"
2,137,303,digit,"3"
2,137,291,digit,"8"
2,137,279,digit,"6"
2,137,267,digit,"4"
2,137,255,digit,"4"
2,137,243,digit,"6"
2,137,231,digit,"2"
2,137,219,digit,"7"
2,137,206,digit,"6"
2,137,194,digit,"1"
2,137,182,digit,"7"
2,137,170,digit,"9"
2,137,158,digit,"3"
2,137,146,digit,"7"
2,137,134,digit,"1"
2,137,122,digit,"6"
2,137,110,digit,"1"
2,137,97,digit,"5"
2,137,85,digit,"6"
2,137,73,digit,"4"
2,137,61,digit,"3"
2,137,49,digit,"0"
2,149,679,fbtag,"FB"
2,149,667,fbtag,"FB"
2,149,655,fbtag,"FB"
2,149,643,fbtag,"FB"
2,149,631,fbtag,"FB"
2,149,619,fbtag,"FB"
2,149,607,fbtag,"FB"
2,149,595,fbtag,"FB"
2,149,582,fbtag,"FB"
2,149,570,fbtag,"FB"
2,149,558,fbtag,"FB"
2,149,546,fbtag,"FB"
2,149,534,fbtag,"FB"
2,149,522,fbtag,"FB"
2,149,510,fbtag,"FB"
2,149,498,fbtag,"FB"
2,149,485,fbtag,"FB"
2,149,473,fbtag,"FB"
2,149,461,fbtag,"FB"
2,149,449,fbtag,"FB"
2,149,437,fbtag,"FB"
2,149,425,fbtag,"FB"
2,149,413,fbtag,"FB"
2,149,401,fbtag,"FB"
2,149,389,fbtag,"FB"
2,149,376,fbtag,"FB"
2,149,364,fbtag,"FB"
2,149,352,fbtag,"FB"
2,149,340,fbtag,"FB"
2,149,328,fbtag,"FB"
2,149,316,fbtag,"FB"
2,149,304,fbtag,"FB"
2,149,292,fbtag,"FB"
2,149,279,fbtag,"FB"
2,149,267,fbtag,"FB"
2,149,255,fbtag,"FB"
2,149,243,fbtag,"FB"
2,149,231,fbtag,"FB"
2,149,219,fbtag,"FB"
2,149,207,fbtag,"FB"
2,149,195,fbtag,"FB"
2,149,182,fbtag,"FB"
2,149,170,fbtag,"FB"
2,149,158,fbtag,"FB"
2,149,146,fbtag,"FB"
2,149,134,fbtag,"FB"
2,149,122,fbtag,"FB"
2,149,110,fbtag,"FB"
2,149,98,fbtag,"FB"
2,149,86,fbtag,"FB"
2,149,73,fbtag,"FB"
2,149,61,fbtag,"FB"
2,149,49,fbtag,"FB"
2,164,680,digit,"4"
2,164,668,digit,"0"
2,164,656,digit,"3"
2,164,643,digit,"1"
2,164,631,digit,"8"
2,164,619,digit,"7"
2,164,607,digit,"7"
2,164,595,digit,"2"
2,164,583,digit,"0"
2,164,571,digit,"4"
2,164,559,digit,"6"
2,164,546,digit,"2"
2,164,534,digit,"3"
2,164,522,digit,"8"
2,164,510,digit,"0"
2,164,498,digit,"8"
2,164,486,digit,"8"
2,164,474,digit,"1"
2,164,462,digit,"1"
2,164,450,digit,"8"
2,164,437,digit,"9"
2,164,425,digit,"6"
2,164,413,digit,"5"
2,164,401,digit,"2"
2,164,389,digit,"0"
2,164,377,digit,"5"
2,164,365,digit,"1"
2,164,353,digit,"0"
2,164,340,digit,"6"
2,164,328,digit,"7"
2,164,316,digit,"5"
2,164,304,digit,"1"
2,164,292,digit,"8"
2,164,280,digit,"2"
2,164,268,digit,"0"
2,164,256,digit,"0"
2,164,243,digit,"6"
2,164,231,digit,"8"
2,164,219,digit,"8"
2,164,207,digit,"7"
2,164,195,digit,"3"
2,164,183,digit,"3"
2,164,171,digit,"1"
2,164,159,digit,"3"
2,164,147,digit,"5"
2,164,134,digit,"4"
2,164,122,digit,"2"
2,164,110,digit,"2"
2,164,98,digit,"2"
2,164,86,digit,"5"
2,164,74,digit,"7"
2,164,62,digit,"3"
2,164,50,digit,"2"
2,197,679,date,"06/30/25"
2,197,667,date,"06/30/25"
2,197,655,date,"06/29/25"
2,197,643,date,"06/29/25"
2,197,631,date,"06/28/25"
2,197,619,date,"06/28/25"
2,197,607,date,"06/27/25"
2,197,594,date,"06/27/25"
2,197,582,date,"06/26/25"
2,197,570,date,"06/26/25"
2,197,558,date,"06/25/25"
2,197,546,date,"06/25/25"
2,197,534,date,"06/24/25"
2,197,522,date,"06/24/25"
2,197,510,date,"06/23/25"
2,197,497,date,"06/23/25"
2,197,485,date,"06/22/25"
2,197,473,date,"06/22/25"
2,197,461,date,"06/21/25"
2,197,449,date,"06/21/25"
2,197,437,date,"06/20/25"
2,197,425,date,"06/20/25"
2,197,413,date,"06/19/25"
2,197,401,date,"06/19/25"
2,197,388,date,"06/18/25"
2,197,376,date,"06/18/25"
2,197,364,date,"06/17/25"
2,197,352,date,"06/17/25"
2,197,340,date,"06/16/25"
2,197,328,date,"06/16/25"
2,197,316,date,"06/15/25"
2,197,304,date,"06/15/25"
2,197,291,date,"06/14/25"
2,197,279,date,"06/14/25"
2,197,267,date,"06/13/25"
2,197,255,date,"06/13/25"
2,197,243,date,"06/12/25"
2,197,231,date,"06/12/25"
2,197,219,date,"06/11/25"
2,197,207,date,"06/11/25"
2,197,194,date,"06/10/25"
2,197,182,date,"06/10/25"
2,197,170,date,"06/09/25"
2,197,158,date,"06/09/25"
2,197,146,date,"06/08/25"
2,197,134,date,"06/08/25"
2,197,122,date,"06/07/25"
2,197,110,date,"06/07/25"
2,197,98,date,"06/06/25"
2,197,85,date,"06/06/25"
2,197,73,date,"06/05/25"
2,197,61,date,"06/05/25"
2,197,49,date,"06/04/25"
2,239,667,session,"M"
2,239,643,session,"M"
2,239,619,session,"M"
2,239,594,session,"M"
2,239,570,session,"M"
2,239,546,session,"M"
2,239,522,session,"M"
2,239,497,session,"M"
2,239,473,session,"M"
2,239,449,session,"M"
2,239,425,session,"M"
2,239,400,session,"M"
2,239,376,session,"M"
2,239,352,session,"M"
2,239,328,session,"M"
2,239,304,session,"M"
2,239,279,session,"M"
2,239,255,session,"M"
2,239,231,session,"M"
2,239,207,session,"M"
2,239,182,session,"M"
2,239,158,session,"M"
2,239,134,session,"M"
2,239,110,session,"M"
2,239,85,session,"M"
2,239,61,session,"M"
2,241,679,session,"E"
2,241,655,session,"E"
2,241,631,session,"E"
2,241,607,session,"E"
2,241,582,session,"E"
2,241,558,session,"E"
2,241,534,session,"E"
2,241,510,session,"E"
2,241,485,session,"E"
2,241,461,session,"E"
2,241,437,session,"E"
2,241,413,session,"E"
2,241,388,session,"E"
2,241,364,session,"E"
2,241,340,session,"E"
2,241,316,session,"E"
2,241,291,session,"E"
2,241,267,session,"E"
2,241,243,session,"E"
2,241,219,session,"E"
2,241,194,session,"E"
2,241,170,session,"E"
2,241,146,session,"E"
2,241,122,session,"E"
2,241,97,session,"E"
2,241,73,session,"E"
2,241,49,session,"E"
2,254,679,digit,"2"
2,254,667,digit,"7"
2,254,655,digit,"4"
2,254,643,digit,"5"
2,254,631,digit,"6"
2,254,619,digit,"9"
2,254,607,digit,"9"
2,254,594,digit,"3"
2,254,582,digit,"5"
2,254,570,digit,"0"
2,254,558,digit,"1"
2,254,546,digit,"5"
2,254,534,digit,"2"
2,254,522,digit,"2"
2,254,510,digit,"8"
2,254,497,digit,"7"
2,254,485,digit,"5"
2,254,473,digit,"8"
2,254,461,digit,"0"
2,254,449,digit,"4"
2,254,437,digit,"1"
2,254,425,digit,"8"
2,254,413,digit,"0"
2,254,401,digit,"6"
2,254,388,digit,"1"
2,254,376,digit,"6"
2,254,364,digit,"4"
2,254,352,digit,"4"
2,254,340,digit,"5"
2,254,328,digit,"4"
2,254,316,digit,"8"
2,254,304,digit,"0"
2,254,291,digit,"7"
2,254,279,digit,"3"
2,254,267,digit,"9"
2,254,255,digit,"0"
2,254,243,digit,"8"
2,254,231,digit,"4"
2,254,219,digit,"0"
2,254,207,digit,"3"
